"","...1","decimalLatitude","decimalLongitude","bio_01","bio_02","bio_04","bio_12","bio_15","bio_18"
"478",6392,6.77417,-74.51783,25.6499996185303,8.60000038146973,52,2831.89990234375,43.2999992370605,852.400024414062
"479",6393,6.295622,-75.228251,17.1499996185303,8.30000019073486,31.2000007629395,3451.89990234375,33.7999992370605,902.299987792969
"480",6394,6.20684,-75.542166,17.3500003814697,9,18.8999996185303,1941.5,34.2000007629395,566.5
"481",6395,5.83383,-74.86769,26.0499992370605,8.80000019073486,61.2999992370605,3049.69995117188,37.2000007629395,550.299987792969
"482",6399,5.940098,-74.826374,25.9500007629395,8.69999980926514,54,3257.5,36.7999992370605,637.099975585938
"483",6401,5.873916,-74.642511,27.9500007629395,9.39999961853027,77.1999969482422,2213.5,39.5,405.5
"484",6402,6.235658,-75.575183,20.0499992370605,9.10000038146973,17.5,1826.80004882812,33.5999984741211,530
"485",6410,5.886829,-74.8638,25.8500003814697,8.69999980926514,56.2000007629395,3276,36.7000007629395,616.099975585938
"486",6424,4.653022,-74.029434,11.25,8.69999980926514,34,1107.30004882812,32,288.5
"487",6427,6.527834,-73.5958,23.8500003814697,6.59999990463257,31,4117.60009765625,28.2999992370605,1029.59997558594
"488",6435,3.408498,-76.64959,12.8500003814697,6.59999990463257,22.8999996185303,2060,34.7999992370605,657.700012207031
"489",6442,3.366744,-74.029655,24.5499992370605,8,74.6999969482422,2681,43.7000007629395,331.299987792969
"490",6458,1.554622,-75.50061,24.5499992370605,7.80000019073486,81.5999984741211,3924.30004882812,42.5999984741211,625.400024414062
"491",6459,6.482223,-73.03054,18.4500007629395,9.5,26,1967.80004882812,34.9000015258789,479.600006103516
"492",6460,5.336575,-74.732666,27.6499996185303,10.1999998092651,64.5999984741211,1946.19995117188,33.7000007629395,378.5
"493",6462,2.332405,-77.35418,10.75,5.69999980926514,22.3999996185303,5688.39990234375,24.5,1561.69995117188
"494",6464,4.725251,-75.57052,17.0499992370605,7,20.1000003814697,3127.10009765625,32.5,954.299987792969
"495",6476,3.439266,-76.54756,21.8500003814697,7.19999980926514,23.2000007629395,1305.59997558594,43.2999992370605,365
"496",6489,4.434691,-75.212448,22.1499996185303,7.40000009536743,30.3999996185303,2051.10009765625,31.8999996185303,551.299987792969
"497",6490,3.508923,-76.621785,15.75,6.5,22.7999992370605,1589.09997558594,33,499.200012207031
"498",6491,1.634647,-76.122757,14.5500001907349,8.19999980926514,65.1999969482422,4302.2001953125,21.6000003814697,1122
"499",6494,3.395372,-76.53086,22.25,7.5,24.7000007629395,1293.40002441406,45.0999984741211,355.5
"500",6511,5.365944,-75.54039,18.0499992370605,8.89999961853027,20.5,3039.69995117188,27.1000003814697,716.599975585938
"501",6518,6.5475,-74.64922,24.8500003814697,8.60000038146973,53.2999992370605,3153.19995117188,40.2000007629395,868.900024414062
"502",6531,3.56039,-76.56641,16.8500003814697,6.69999980926514,21,1566,33.4000015258789,442.899993896484
"503",6568,4.27357,-73.5874,23.8500003814697,7.80000019073486,64.3000030517578,4895.10009765625,46.4000015258789,494.5
"504",6569,3.43027,-73.9686,23.8500003814697,8.10000038146973,68.0999984741211,3682.30004882812,44.2000007629395,442.299987792969
"505",6572,6.2167,-71.1667,26.3500003814697,7,96.9000015258789,2106.89990234375,60.7999992370605,116.300003051758
"506",6573,6.623686,-74.585495,26.6499996185303,8.69999980926514,58.9000015258789,2649.69995117188,41.0999984741211,735.900024414062
"507",6574,3.800889,-76.641271,20.0499992370605,5.19999980926514,22.5,3103.39990234375,23.3999996185303,827.5
"508",6575,3.779,-76.539,19.0499992370605,6,19.7999992370605,2344.89990234375,24.2999992370605,667.700012207031
"509",6578,4.394647,-75.290955,21.8500003814697,7.5,32.7000007629395,2175.5,29.5,453.700012207031
"510",6588,5.073223,-75.43787,13.8500003814697,8.39999961853027,22.2999992370605,2726,36.7999992370605,875.400024414062
"511",6611,4.07,-74.7,24.4500007629395,7,35.2000007629395,2564.80004882812,42.5999984741211,581
"512",6613,6.31759,-75.550037,19.75,8.89999961853027,18,1937.40002441406,34.7000007629395,561.299987792969
"513",6614,6.058875,-75.506047,16.0499992370605,9,21.3999996185303,2752.5,33,814.5
"514",6615,6.276993,-75.596803,19.3500003814697,9.10000038146973,19.5,2099.69995117188,33.9000015258789,612.5
"515",6616,2.54892,-76.065824,17.0499992370605,7.09999990463257,44.0999984741211,1867.5,33.2000007629395,577.900024414062
