gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue;;;;;
2871448266;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:486;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;25/05/1975;25;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M486;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.326Z;;INSTITUTION_MATCH_FUZZY;;;
2871448262;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:480;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;25/05/1975;25;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M480;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.324Z;;INSTITUTION_MATCH_FUZZY;;;
2871448261;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:481;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;25/05/1975;25;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M481;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.325Z;;INSTITUTION_MATCH_FUZZY;;;
2871448257;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:484;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;25/05/1975;25;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M484;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.324Z;;INSTITUTION_MATCH_FUZZY;;;
2871448256;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:485;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;25/05/1975;25;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M485;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.324Z;;INSTITUTION_MATCH_FUZZY;;;
2871448254;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:482;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;25/05/1975;25;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M482;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.324Z;;INSTITUTION_MATCH_FUZZY;;;
2871448124;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:607;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/10/1971;10;10;1971;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M607;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.282Z;;INSTITUTION_MATCH_FUZZY;;;
2871448107;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:604;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/10/1971;10;10;1971;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M604;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.282Z;;INSTITUTION_MATCH_FUZZY;;;
2871448104;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:606;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/10/1971;10;10;1971;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M606;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.282Z;;INSTITUTION_MATCH_FUZZY;;;
2871448102;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:605;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/10/1971;10;10;1971;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M605;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.282Z;;INSTITUTION_MATCH_FUZZY;;;
2871448100;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:609;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M609;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.281Z;;INSTITUTION_MATCH_FUZZY;;;
2871448099;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:608;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M608;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.281Z;;INSTITUTION_MATCH_FUZZY;;;
2871448095;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:610;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M610;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.281Z;;INSTITUTION_MATCH_FUZZY;;;
2871448092;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:612;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M612;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.278Z;;INSTITUTION_MATCH_FUZZY;;;
2871448090;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:613;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M613;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.278Z;;INSTITUTION_MATCH_FUZZY;;;
2871448089;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:614;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M614;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.278Z;;INSTITUTION_MATCH_FUZZY;;;
2871448087;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:611;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M611;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.277Z;;INSTITUTION_MATCH_FUZZY;;;
2871448077;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:616;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M616;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.275Z;;INSTITUTION_MATCH_FUZZY;;;
2871448076;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:617;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M617;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.276Z;;INSTITUTION_MATCH_FUZZY;;;
2871448075;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:619;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M619;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.275Z;;INSTITUTION_MATCH_FUZZY;;;
2871448074;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:618;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M618;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.276Z;;INSTITUTION_MATCH_FUZZY;;;
2871448073;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:621;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M621;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.275Z;;INSTITUTION_MATCH_FUZZY;;;
2871448071;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:615;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M615;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.275Z;;INSTITUTION_MATCH_FUZZY;;;
2871448064;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:620;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M620;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.275Z;;INSTITUTION_MATCH_FUZZY;;;
2871448061;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:624;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M624;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.273Z;;INSTITUTION_MATCH_FUZZY;;;
2871448060;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:625;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;25/05/1975;25;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M625;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.274Z;;INSTITUTION_MATCH_FUZZY;;;
2871448059;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:623;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M623;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.272Z;;INSTITUTION_MATCH_FUZZY;;;
2871448057;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:622;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M622;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.273Z;;INSTITUTION_MATCH_FUZZY;;;
2871448048;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:600;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/10/1971;10;10;1971;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M600;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.245Z;;INSTITUTION_MATCH_FUZZY;;;
2871448033;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:603;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/10/1971;10;10;1971;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M603;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.247Z;;INSTITUTION_MATCH_FUZZY;;;
2871448028;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:602;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/10/1971;10;10;1971;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M602;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.246Z;;INSTITUTION_MATCH_FUZZY;;;
2871448025;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:601;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/10/1971;10;10;1971;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M601;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.246Z;;INSTITUTION_MATCH_FUZZY;;;
2871448021;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:649;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;08/08/1967;8;8;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M649;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.241Z;;INSTITUTION_MATCH_FUZZY;;;
2871448020;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:651;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;05/04/1975;5;4;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M651;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.240Z;;INSTITUTION_MATCH_FUZZY;;;
2871448019;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:648;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;08/08/1967;8;8;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M648;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.240Z;;INSTITUTION_MATCH_FUZZY;;;
2871448012;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:656;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;05/04/1975;5;4;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M656;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.240Z;;INSTITUTION_MATCH_FUZZY;;;
2871448010;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:653;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;05/04/1975;5;4;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M653;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.241Z;;INSTITUTION_MATCH_FUZZY;;;
2871448009;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:654;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;05/04/1975;5;4;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M654;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.241Z;;INSTITUTION_MATCH_FUZZY;;;
2871448008;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:652;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;05/04/1975;5;4;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M652;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.240Z;;INSTITUTION_MATCH_FUZZY;;;
2871448007;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:658;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;05/04/1975;5;4;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M658;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.245Z;;INSTITUTION_MATCH_FUZZY;;;
2871448004;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:657;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;05/04/1975;5;4;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M657;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.239Z;;INSTITUTION_MATCH_FUZZY;;;
2871448003;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:655;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;05/04/1975;5;4;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M655;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.239Z;;INSTITUTION_MATCH_FUZZY;;;
2871447998;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:650;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;08/08/1967;8;8;1967;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M650;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.238Z;;INSTITUTION_MATCH_FUZZY;;;
